path,split,store_id,store_name,floor,floor_name,side,corridor_seq,needs_review,source_image
gallery/korean-f2-l/korean-f2-l_01.jpg,gallery,korean-f2-l,KOREAN,2,Second,left,5,False,3rd Left/20260709_171031.jpg
gallery/korean-f2-l/korean-f2-l_02.jpg,gallery,korean-f2-l,KOREAN,2,Second,left,5,False,3rd Left/20260709_171039.jpg
gallery/korean-f2-l/korean-f2-l_03.jpg,gallery,korean-f2-l,KOREAN,2,Second,left,5,False,3rd Left/20260709_171051.jpg
gallery/korean-f2-l/korean-f2-l_04.jpg,gallery,korean-f2-l,KOREAN,2,Second,left,5,False,3rd Left/20260709_171057.jpg
gallery/korean-f2-l/korean-f2-l_05.jpg,gallery,korean-f2-l,KOREAN,2,Second,left,5,False,3rd Left/20260709_171101.jpg
query/korean-f2-l/korean-f2-l_01.jpg,query,korean-f2-l,KOREAN,2,Second,left,5,False,3rd Left/20260709_171108.jpg
gallery/burrito-f2-l/burrito-f2-l_01.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171121.jpg
gallery/burrito-f2-l/burrito-f2-l_02.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171138.jpg
gallery/burrito-f2-l/burrito-f2-l_03.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171144.jpg
gallery/burrito-f2-l/burrito-f2-l_04.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171150.jpg
gallery/burrito-f2-l/burrito-f2-l_05.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171159.jpg
gallery/burrito-f2-l/burrito-f2-l_06.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171205.jpg
gallery/burrito-f2-l/burrito-f2-l_07.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171213.jpg
gallery/burrito-f2-l/burrito-f2-l_08.jpg,gallery,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171221.jpg
query/burrito-f2-l/burrito-f2-l_01.jpg,query,burrito-f2-l,BURRITO,2,Second,left,6,False,3rd Left/20260709_171229.jpg
gallery/nagas-f2-l/nagas-f2-l_01.jpg,gallery,nagas-f2-l,NAGAS,2,Second,left,7,False,3rd Left/20260709_171236.jpg
gallery/nagas-f2-l/nagas-f2-l_02.jpg,gallery,nagas-f2-l,NAGAS,2,Second,left,7,False,3rd Left/20260709_171245.jpg
gallery/nagas-f2-l/nagas-f2-l_03.jpg,gallery,nagas-f2-l,NAGAS,2,Second,left,7,False,3rd Left/20260709_171252.jpg
gallery/nagas-f2-l/nagas-f2-l_04.jpg,gallery,nagas-f2-l,NAGAS,2,Second,left,7,False,3rd Left/20260709_171300.jpg
gallery/nagas-f2-l/nagas-f2-l_05.jpg,gallery,nagas-f2-l,NAGAS,2,Second,left,7,False,3rd Left/20260709_171309.jpg
query/nagas-f2-l/nagas-f2-l_01.jpg,query,nagas-f2-l,NAGAS,2,Second,left,7,False,3rd Left/20260709_171319.jpg
gallery/kfc-f2-l/kfc-f2-l_01.jpg,gallery,kfc-f2-l,KFC,2,Second,left,8,False,3rd Left/20260709_171327.jpg
gallery/kfc-f2-l/kfc-f2-l_02.jpg,gallery,kfc-f2-l,KFC,2,Second,left,8,False,3rd Left/20260709_171336.jpg
gallery/kfc-f2-l/kfc-f2-l_03.jpg,gallery,kfc-f2-l,KFC,2,Second,left,8,False,3rd Left/20260709_171349.jpg
gallery/kfc-f2-l/kfc-f2-l_04.jpg,gallery,kfc-f2-l,KFC,2,Second,left,8,False,3rd Left/20260709_171506.jpg
gallery/kfc-f2-l/kfc-f2-l_05.jpg,gallery,kfc-f2-l,KFC,2,Second,left,8,False,3rd Left/20260709_171511.jpg
query/kfc-f2-l/kfc-f2-l_01.jpg,query,kfc-f2-l,KFC,2,Second,left,8,False,3rd Left/20260709_171520.jpg
gallery/kitchens-f2-l/kitchens-f2-l_01.jpg,gallery,kitchens-f2-l,KITCHENS,2,Second,left,9,False,3rd Left/20260709_171551.jpg
gallery/kitchens-f2-l/kitchens-f2-l_02.jpg,gallery,kitchens-f2-l,KITCHENS,2,Second,left,9,False,3rd Left/20260709_171600.jpg
query/kitchens-f2-l/kitchens-f2-l_01.jpg,query,kitchens-f2-l,KITCHENS,2,Second,left,9,False,3rd Left/20260709_171609.jpg
gallery/squeez-f2-l/squeez-f2-l_01.jpg,gallery,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171704.jpg
gallery/squeez-f2-l/squeez-f2-l_02.jpg,gallery,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171709.jpg
gallery/squeez-f2-l/squeez-f2-l_03.jpg,gallery,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171713.jpg
gallery/squeez-f2-l/squeez-f2-l_04.jpg,gallery,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171717.jpg
gallery/squeez-f2-l/squeez-f2-l_05.jpg,gallery,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171722.jpg
gallery/squeez-f2-l/squeez-f2-l_06.jpg,gallery,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171731.jpg
gallery/squeez-f2-l/squeez-f2-l_07.jpg,gallery,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171738.jpg
query/squeez-f2-l/squeez-f2-l_01.jpg,query,squeez-f2-l,SQUEEZ,2,Second,left,10,False,3rd Left/20260709_171742.jpg
gallery/vessert-f2-l/vessert-f2-l_01.jpg,gallery,vessert-f2-l,VESSERT,2,Second,left,11,False,3rd Left/20260709_171751.jpg
gallery/vessert-f2-l/vessert-f2-l_02.jpg,gallery,vessert-f2-l,VESSERT,2,Second,left,11,False,3rd Left/20260709_171757.jpg
gallery/vessert-f2-l/vessert-f2-l_03.jpg,gallery,vessert-f2-l,VESSERT,2,Second,left,11,False,3rd Left/20260709_171803.jpg
query/vessert-f2-l/vessert-f2-l_01.jpg,query,vessert-f2-l,VESSERT,2,Second,left,11,False,3rd Left/20260709_171810.jpg
gallery/mcca-f2-l/mcca-f2-l_01.jpg,gallery,mcca-f2-l,MCCA,2,Second,left,12,False,3rd Left/20260709_171924.jpg
gallery/mcca-f2-l/mcca-f2-l_02.jpg,gallery,mcca-f2-l,MCCA,2,Second,left,12,False,3rd Left/20260709_171931.jpg
gallery/popeves-f2-l/popeves-f2-l_01.jpg,gallery,popeves-f2-l,POPEVES,2,Second,left,13,False,3rd Left/20260709_171936.jpg
gallery/popeves-f2-l/popeves-f2-l_02.jpg,gallery,popeves-f2-l,POPEVES,2,Second,left,13,False,3rd Left/20260709_171942.jpg
gallery/dal-f2-l/dal-f2-l_01.jpg,gallery,dal-f2-l,DAL,2,Second,left,14,False,3rd Left/20260709_171948.jpg
gallery/dal-f2-l/dal-f2-l_02.jpg,gallery,dal-f2-l,DAL,2,Second,left,14,False,3rd Left/20260709_171953.jpg
gallery/samsonite-f2-r/samsonite-f2-r_01.jpg,gallery,samsonite-f2-r,SAMSONITE,2,Second,right,0,False,3rd Right/20260709_165342.jpg
gallery/samsonite-f2-r/samsonite-f2-r_02.jpg,gallery,samsonite-f2-r,SAMSONITE,2,Second,right,0,False,3rd Right/20260709_165349.jpg
gallery/samsonite-f2-r/samsonite-f2-r_03.jpg,gallery,samsonite-f2-r,SAMSONITE,2,Second,right,0,False,3rd Right/20260709_165400.jpg
query/samsonite-f2-r/samsonite-f2-r_01.jpg,query,samsonite-f2-r,SAMSONITE,2,Second,right,0,False,3rd Right/20260709_165415.jpg
gallery/toscano-f2-r/toscano-f2-r_01.jpg,gallery,toscano-f2-r,TOSCANO,2,Second,right,1,False,3rd Right/20260709_165434.jpg
gallery/toscano-f2-r/toscano-f2-r_02.jpg,gallery,toscano-f2-r,TOSCANO,2,Second,right,1,False,3rd Right/20260709_165451.jpg
query/toscano-f2-r/toscano-f2-r_01.jpg,query,toscano-f2-r,TOSCANO,2,Second,right,1,False,3rd Right/20260709_165531.jpg
gallery/bose-f2-r/bose-f2-r_01.jpg,gallery,bose-f2-r,BOSE,2,Second,right,2,False,3rd Right/20260709_165548.jpg
gallery/bose-f2-r/bose-f2-r_02.jpg,gallery,bose-f2-r,BOSE,2,Second,right,2,False,3rd Right/20260709_165557.jpg
query/bose-f2-r/bose-f2-r_01.jpg,query,bose-f2-r,BOSE,2,Second,right,2,False,3rd Right/20260709_165608.jpg
gallery/gshock-f2-r/gshock-f2-r_01.jpg,gallery,gshock-f2-r,GSHOCK,2,Second,right,3,False,3rd Right/20260709_165618.jpg
gallery/gshock-f2-r/gshock-f2-r_02.jpg,gallery,gshock-f2-r,GSHOCK,2,Second,right,3,False,3rd Right/20260709_165630.jpg
gallery/gshock-f2-r/gshock-f2-r_03.jpg,gallery,gshock-f2-r,GSHOCK,2,Second,right,3,False,3rd Right/20260709_165639.jpg
gallery/gshock-f2-r/gshock-f2-r_04.jpg,gallery,gshock-f2-r,GSHOCK,2,Second,right,3,False,3rd Right/20260709_165648.jpg
gallery/gshock-f2-r/gshock-f2-r_05.jpg,gallery,gshock-f2-r,GSHOCK,2,Second,right,3,False,3rd Right/20260709_165657.jpg
query/gshock-f2-r/gshock-f2-r_01.jpg,query,gshock-f2-r,GSHOCK,2,Second,right,3,False,3rd Right/20260709_165708.jpg
gallery/body-f2-r/body-f2-r_01.jpg,gallery,body-f2-r,BODY,2,Second,right,4,False,3rd Right/20260709_165725.jpg
gallery/body-f2-r/body-f2-r_02.jpg,gallery,body-f2-r,BODY,2,Second,right,4,False,3rd Right/20260709_165736.jpg
query/body-f2-r/body-f2-r_01.jpg,query,body-f2-r,BODY,2,Second,right,4,False,3rd Right/20260709_165750.jpg
gallery/use-f2-r/use-f2-r_01.jpg,gallery,use-f2-r,USE,2,Second,right,5,True,3rd Right/20260709_165810.jpg
gallery/vaya-f2-r/vaya-f2-r_01.jpg,gallery,vaya-f2-r,VAYA,2,Second,right,6,False,3rd Right/20260709_165823.jpg
gallery/vaya-f2-r/vaya-f2-r_02.jpg,gallery,vaya-f2-r,VAYA,2,Second,right,6,False,3rd Right/20260709_165834.jpg
query/vaya-f2-r/vaya-f2-r_01.jpg,query,vaya-f2-r,VAYA,2,Second,right,6,False,3rd Right/20260709_165857.jpg
gallery/chai-f2-r/chai-f2-r_01.jpg,gallery,chai-f2-r,CHAI,2,Second,right,7,False,3rd Right/20260709_165904.jpg
gallery/chai-f2-r/chai-f2-r_02.jpg,gallery,chai-f2-r,CHAI,2,Second,right,7,False,3rd Right/20260709_165915.jpg
query/chai-f2-r/chai-f2-r_01.jpg,query,chai-f2-r,CHAI,2,Second,right,7,False,3rd Right/20260709_165923.jpg
gallery/mothercare-f2-r/mothercare-f2-r_01.jpg,gallery,mothercare-f2-r,MOTHERCARE,2,Second,right,8,False,3rd Right/20260709_165946.jpg
gallery/mothercare-f2-r/mothercare-f2-r_02.jpg,gallery,mothercare-f2-r,MOTHERCARE,2,Second,right,8,False,3rd Right/20260709_165956.jpg
query/mothercare-f2-r/mothercare-f2-r_01.jpg,query,mothercare-f2-r,MOTHERCARE,2,Second,right,8,False,3rd Right/20260709_170012.jpg
gallery/kushals-f2-r/kushals-f2-r_01.jpg,gallery,kushals-f2-r,KUSHALS,2,Second,right,9,False,3rd Right/20260709_170022.jpg
gallery/kushals-f2-r/kushals-f2-r_02.jpg,gallery,kushals-f2-r,KUSHALS,2,Second,right,9,False,3rd Right/20260709_170035.jpg
query/kushals-f2-r/kushals-f2-r_01.jpg,query,kushals-f2-r,KUSHALS,2,Second,right,9,False,3rd Right/20260709_170049.jpg
gallery/dae-f2-r/dae-f2-r_01.jpg,gallery,dae-f2-r,DAE,2,Second,right,10,False,3rd Right/20260709_170057.jpg
gallery/dae-f2-r/dae-f2-r_02.jpg,gallery,dae-f2-r,DAE,2,Second,right,10,False,3rd Right/20260709_170112.jpg
query/dae-f2-r/dae-f2-r_01.jpg,query,dae-f2-r,DAE,2,Second,right,10,False,3rd Right/20260709_170122.jpg
gallery/koramangala-f2-r/koramangala-f2-r_01.jpg,gallery,koramangala-f2-r,KORAMANGALA,2,Second,right,11,False,3rd Right/20260709_170142.jpg
gallery/koramangala-f2-r/koramangala-f2-r_02.jpg,gallery,koramangala-f2-r,KORAMANGALA,2,Second,right,11,False,3rd Right/20260709_170150.jpg
query/koramangala-f2-r/koramangala-f2-r_01.jpg,query,koramangala-f2-r,KORAMANGALA,2,Second,right,11,False,3rd Right/20260709_170201.jpg
gallery/soch-f2-r/soch-f2-r_01.jpg,gallery,soch-f2-r,SOCH,2,Second,right,12,False,3rd Right/20260709_170224.jpg
gallery/soch-f2-r/soch-f2-r_02.jpg,gallery,soch-f2-r,SOCH,2,Second,right,12,False,3rd Right/20260709_170246.jpg
query/soch-f2-r/soch-f2-r_01.jpg,query,soch-f2-r,SOCH,2,Second,right,12,False,3rd Right/20260709_170259.jpg
